id,label,score,sentiment
4897,1,0.00201688,neg
4903,1,0.00255235,pos
4929,1,0.00265621,neg
4935,1,1.72888e-05,neutral
4946,1,0.00218486,pos
4970,1,0.00177281,neg
4973,1,0.00276788,neg
4997,1,0.00154262,neg
5013,1,0.00115057,neg
5028,1,0.00245875,neg
5101,1,0.0008206610000000001,neg
5118,1,0.00145848,neg
5142,1,0.000144693,neg
5172,1,0.0007194889999999999,neutral
5186,1,0.00158185,neutral
5207,1,0.00277921,neg
5210,1,6.37424e-05,neg
5222,1,0.000797062,neg
5225,1,0.00236443,neg
20,2,0.0006962460000000001,neg
101,2,0.0007498019999999999,neg
150,2,0.0007496369999999999,neg
187,2,0.000638872,neg
252,2,0.000734108,neg
302,2,0.000559086,pos
375,2,0.000736488,neg
377,2,0.00064226,neg
379,2,0.000725897,neg
442,2,0.000620047,neg
554,2,0.0006386030000000001,neg
699,2,0.00011072799999999999,neg
820,2,0.000762738,neg
846,2,0.000756367,neg
881,2,0.000339322,neg
930,2,0.000390175,neg
1022,2,0.000804593,neg
1079,2,0.000775903,neg
1155,2,0.000458694,pos
1169,2,0.000762145,neg
1177,2,0.0007257510000000001,neg
1255,2,0.000615842,neg
1394,2,0.000459023,neg
1773,2,0.000737858,neg
1900,2,0.0007340210000000001,neg
1938,2,0.00051804,neg
1976,2,0.000776158,neg
1978,2,0.000567846,neg
2059,2,0.000754005,neg
2060,2,0.000764962,pos
2076,2,0.00046892699999999995,neg
2140,2,0.0008012280000000001,pos
2191,2,0.000598193,neg
2194,2,0.000616407,neg
2210,2,0.000741372,neg
2371,2,0.000797003,pos
2372,2,0.0007230960000000001,pos
2425,2,0.000752394,neg
2462,2,0.0006980039999999999,neg
2467,2,0.000726867,neg
2482,2,0.000681795,neg
2544,2,0.000541576,neg
2599,2,0.00078365,neg
2616,2,0.000643597,neg
2628,2,0.000752871,neg
2665,2,0.000541448,neg
2668,2,0.0007509989999999999,neg
2684,2,0.000734608,neg
2809,2,0.000104749,neg
2857,2,0.000798513,neg
2903,2,0.0006525459999999999,neg
2962,2,0.0007098339999999999,neg
2964,2,0.00068828,neg
2965,2,0.000804267,neg
2967,2,0.000757541,neutral
2968,2,0.0007761589999999999,neg
2970,2,0.0007427310000000001,neg
2971,2,0.000803311,neg
2989,2,0.000765275,neg
2992,2,0.000638922,neg
2998,2,0.000802836,neg
3003,2,0.000797858,neg
3033,2,0.000726318,neutral
3034,2,0.000735555,neg
3076,2,0.0007494139999999999,neg
3178,2,0.00075722,neg
3189,2,0.0007926560000000001,neg
3237,2,0.000798888,neg
3258,2,0.000806678,neg
3260,2,0.000722173,neg
3262,2,0.000510079,neg
3360,2,0.000473496,neg
3383,2,0.000511657,neg
3412,2,0.0007456930000000001,neg
3458,2,0.000802746,neg
3519,2,0.0005846930000000001,neg
3522,2,0.0006818260000000001,neg
3525,2,0.00072503,neg
3546,2,0.000805297,pos
3576,2,0.000709613,neg
3597,2,0.0008051789999999999,neg
3709,2,0.000763982,neg
3887,2,0.000745385,neg
3916,2,0.0007537630000000001,neg
3928,2,0.00041261199999999997,neg
3942,2,0.00070892,neg
4062,2,0.000771567,neg
4125,2,0.0007422910000000001,neg
4131,2,0.000140143,neg
4184,2,0.000458487,neg
4224,2,0.000740546,neg
4225,2,0.0008048110000000001,neg
4226,2,0.00076152,neg
4392,2,0.000605005,neg
4395,2,0.0007289439999999999,neg
4711,2,0.0007499939999999999,neg
4805,2,0.000800362,neg
4882,2,0.0006926360000000001,neg
4888,2,0.0008032030000000001,pos
4902,2,0.000698005,neg
4921,2,0.000672027,neg
4943,2,0.0007627,pos
4950,2,0.0008063069999999999,neg
4956,2,0.000760287,neg
5103,2,0.000549141,neg
5169,2,0.00045241,neg
5208,2,0.0007727410000000001,neg
5211,2,0.000557785,neg
5214,2,0.000760693,neg
5215,2,0.000540774,neg
87,3,0.000168187,neg
136,3,0.000134206,pos
140,3,0.00019881,neg
171,3,0.000114149,neg
408,3,0.00017583,neg
436,3,0.00020000900000000002,neg
451,3,9.977790000000001e-05,neg
689,3,0.00016774299999999998,neg
867,3,0.00016769599999999997,neutral
1359,3,0.000174626,neg
1603,3,0.000196863,neg
1911,3,0.000153109,neg
1958,3,9.17557e-05,neg
1990,3,7.871649999999999e-05,neg
2412,3,0.000201539,neg
2426,3,9.944020000000001e-05,neg
2444,3,4.101189999999999e-05,neg
2556,3,8.51731e-05,neg
2601,3,0.00019559,neg
2717,3,0.00010691200000000001,neg
2778,3,0.000106084,neg
3086,3,5.48951e-05,neg
3164,3,4.1990600000000004e-05,neg
3193,3,8.58548e-05,neg
3292,3,9.907620000000001e-05,neg
3481,3,7.9243e-05,neg
4156,3,0.000200155,neutral
4364,3,0.000139641,neg
4747,3,0.000166272,neg
4969,3,0.000202864,neg
146,4,0.000416284,neg
311,4,0.00035177099999999996,neg
320,4,0.00036178400000000003,neg
389,4,0.00035339999999999997,neg
395,4,4.0785e-05,neg
686,4,0.000305103,pos
758,4,0.000307596,neg
831,4,6.99525e-05,neg
916,4,0.000360535,neg
936,4,0.000382155,neg
1291,4,0.000388348,neg
1344,4,0.00035184699999999997,neg
1374,4,0.000412279,neg
1447,4,0.00018799,neg
1458,4,0.000307038,neg
1480,4,0.000411742,neg
1510,4,9.34176e-05,neg
1565,4,0.000342334,neg
1599,4,0.000321553,neg
1618,4,0.00032849800000000004,neg
1620,4,0.000406092,neg
1624,4,0.00035233199999999996,neg
1668,4,0.000188005,neg
1672,4,0.000295423,neg
1700,4,4.10102e-05,neg
1721,4,4.66814e-05,pos
1802,4,0.000304445,neg
1896,4,0.00037613699999999997,pos
1908,4,0.000419305,neg
2006,4,2.8877800000000003e-05,pos
2051,4,0.000320827,neg
2101,4,0.00030451,neg
2126,4,0.000321804,neg
2246,4,0.00035961900000000004,neutral
2260,4,0.000344561,neg
2508,4,0.00036350300000000005,neg
2643,4,0.00025795,neg
2660,4,0.000280776,neg
2825,4,0.000321645,neg
2842,4,0.00037569800000000005,neg
2846,4,0.000343948,neg
2985,4,0.000343715,neg
3031,4,0.000414663,neg
3046,4,0.000146249,neg
3066,4,0.00035263300000000004,neg
3297,4,0.000405592,neg
3356,4,0.000279517,neg
3367,4,0.000297098,neg
3417,4,0.000344435,neg
3465,4,0.000304243,neg
3551,4,5.81565e-05,neg
3739,4,0.000350539,neg
3801,4,0.00038208,neg
4137,4,0.00034243,neg
4190,4,0.00021895200000000001,neg
4406,4,0.00027942799999999997,neg
4407,4,0.00034355,neg
4441,4,0.000194532,neg
4475,4,6.99188e-05,neg
4718,4,0.000352502,neg
4733,4,0.0002945,neg
4777,4,0.000353338,neutral
4880,4,0.000219485,pos
4885,4,0.00035412400000000004,neg
215,5,1.18168e-05,neg
640,5,1.2663699999999999e-05,neg
2280,5,1.24804e-05,neg
240,6,6.454529999999999e-06,neg
1385,6,6.454529999999999e-06,neg
332,7,1.25096e-05,neg
1092,7,7.09096e-05,neg
1111,7,2.47846e-05,neg
1318,7,1.1891099999999999e-05,neg
1347,7,1.2136500000000001e-05,neg
1764,7,1.2395599999999999e-05,neg
1824,7,1.20972e-05,neutral
1841,7,6.915569999999999e-05,neg
2219,7,3.11344e-05,neg
2652,7,1.85553e-05,neg
3587,7,2.48799e-05,neg
4363,7,1.22448e-05,neg
558,8,5.95135e-06,neg
785,8,2.5318499999999998e-05,neutral
863,8,2.56473e-05,pos
1785,8,1.24698e-05,pos
1923,8,3.8539e-05,neg
2773,8,5.7895e-06,neg
2839,8,6.09192e-06,neg
2925,8,1.2147e-05,neg
3231,8,6.525529999999999e-05,neg
3601,8,2.56542e-05,pos
4472,8,6.17029e-06,neg
1441,9,1.2085799999999999e-05,neutral
3015,9,1.2148499999999999e-05,neutral
3439,9,1.8131e-05,neg
3440,9,5.86236e-06,neg
